,tipo_de_contribuinte_1,fracao_ideal,area_do_terreno,area_construida,area_ocupada,valor_do_m2_do_terreno,valor_do_m2_de_construcao,ano_da_construcao_corrigido,quantidade_de_pavimentos,testada_para_calculo,tipo_de_uso_do_imovel,tipo_de_padrao_da_construcao,tipo_de_terreno,fator_de_obsolescencia,latitude,longitude,labels
750518,0.0,0.0098,2698,182,2540,1839.0,2497.0,2010,26,34.91,0,1,1,0.93,-23.5007767,-46.6407938,48
1165088,0.0,0.0132,1244,120,268,1642.0,1607.0,1989,19,36.0,0,0,1,0.7,-23.636426800000002,-46.638065600000004,10
219984,0.0,0.0243,1200,110,953,3370.0,2139.0,1977,9,30.0,0,0,1,0.52,-23.5999906,-46.6750666,133
1107074,1.0,0.0025,13207,68,1993,277.0,1224.0,2015,18,107.2,0,0,1,0.97,-23.560670499999997,-46.4507424,122
677020,0.0,0.0098,1582,98,1271,848.0,1607.0,1994,22,45.0,0,0,3,0.76,-23.5234057,-46.532214700000004,140
928958,0.0,0.0046,7085,102,1852,915.0,1607.0,1991,15,15.0,0,0,1,0.73,-23.584383399999997,-46.5364956,28
506269,1.0,0.0067,1294,56,1200,3043.0,2139.0,1970,12,30.8,0,0,1,0.41,-23.5692237,-46.6397445,31
1032274,1.0,0.0585,915,251,260,1723.0,1854.0,1991,10,32.0,0,1,1,0.73,-23.6289207,-46.7332694,116
350371,0.0,0.1765,250,92,179,2639.0,1631.0,1976,3,5.0,0,4,1,0.2,-23.5335914,-46.691785700000004,129
717830,0.0,0.0006,5973,30,5047,1741.0,2139.0,1996,17,19.4,1,0,1,0.79,-23.4958645,-46.622291499999996,36
82034,0.0,0.0023,1080,28,838,4789.0,2139.0,1991,12,45.0,1,0,3,0.73,-23.6121706,-46.664088,101
183683,0.0,0.0029,1523,29,295,2640.0,2139.0,1989,13,27.0,1,0,3,0.7,-23.6201612,-46.679593700000005,101
1094244,1.0,0.0166,2703,57,720,217.0,703.0,1987,5,58.35,0,12,3,0.42,-23.546616500000003,-46.4405124,142
888045,0.0,0.0146,1301,83,1024,1507.0,1607.0,1970,4,118.6,0,0,2,0.41,-23.5805651,-46.583481899999995,19
654228,0.0,0.0002,5783,11,964,1822.0,1607.0,2005,16,0.0,1,0,3,0.88,-23.5592565,-46.548474,36
103392,0.0,0.0282,1076,255,904,6375.0,2497.0,1965,11,47.5,0,1,3,0.32,-23.5476898,-46.655609999999996,109
462675,0.0,0.0174,4546,427,2784,2731.0,3599.0,2010,30,109.95,0,3,2,0.93,-23.549314300000002,-46.5717224,55
1105301,0.0,0.0333,2152,59,371,217.0,703.0,1987,5,63.65,0,12,3,0.42,-23.5429525,-46.4390881,17
652010,0.0,0.0782,1500,495,1313,1817.0,2213.0,1997,14,30.0,0,2,1,0.8,-23.553240399999996,-46.535275,146
136903,0.0,0.0049,1078,32,279,4651.0,2139.0,1978,18,21.0,1,0,1,0.54,-23.566758399999998,-46.6907122,53
741607,1.0,0.0313,3490,532,2478,1872.0,2497.0,1996,21,73.5,0,1,2,0.79,-23.4878887,-46.6310704,20
183710,0.0,0.0029,1523,29,295,2640.0,2139.0,1989,13,27.0,1,0,3,0.7,-23.6201612,-46.679593700000005,101
593782,1.0,0.0094,1210,86,1150,1824.0,2139.0,2001,17,24.0,0,0,3,0.84,-23.628950399999997,-46.6360883,144
5997,0.0,0.0566,980,364,230,8226.0,3092.0,1989,19,24.0,0,2,1,0.7,-23.5683954,-46.6576121,69
850456,0.0,0.05,844,179,172,1227.0,1607.0,1984,11,19.1,0,0,1,0.63,-23.6382579,-46.6653795,10
687972,0.0,0.0018,27245,188,3672,1359.0,1607.0,2007,28,137.09,0,0,1,0.9,-23.5302242,-46.575694,80
444182,1.0,0.0079,2305,60,468,1055.0,1285.0,2004,18,35.89,0,4,1,0.79,-23.545963399999998,-46.5950307,2
570137,0.0,0.0141,1580,175,1190,2061.0,2497.0,1994,16,78.0,0,1,2,0.76,-23.606479999999998,-46.621982,103
1018190,0.0,0.0313,1409,49,392,210.0,703.0,2000,4,119.95,0,12,2,0.72,-23.664263100000003,-46.780981,54
728263,1.0,0.0013,1219,16,678,1305.0,1607.0,1982,16,30.0,1,0,1,0.6,-23.4756173,-46.6308753,118
492287,0.0,0.0218,909,124,266,3529.0,2139.0,1982,12,22.77,0,0,1,0.6,-23.5702128,-46.632424799999995,133
759949,0.0,0.001,2483,16,363,1876.0,2139.0,1989,18,40.1,1,0,2,0.7,-23.5002825,-46.61862120000001,53
150284,1.0,0.0085,5539,367,4601,5790.0,2497.0,2008,30,68.0,0,1,3,0.91,-23.5954755,-46.67114829999999,20
871289,0.0,0.0002,10541,14,2981,1493.0,1607.0,1995,13,73.0,1,0,1,0.78,-23.6605581,-46.6860348,121
421988,0.0,0.0149,1705,212,1444,3159.0,2139.0,2005,18,34.52,0,0,1,0.88,-23.5336171,-46.68134179999999,66
313961,1.0,0.0151,1053,116,807,5567.0,2497.0,1996,15,30.0,0,1,3,0.79,-23.5628222,-46.650568299999996,20
747005,0.0,0.0027,880,29,579,2570.0,2497.0,1989,16,21.0,1,1,1,0.7,-23.4933656,-46.626322200000004,131
201652,0.0,0.0141,1658,138,449,3122.0,2139.0,1982,18,30.0,0,0,1,0.6,-23.582967899999996,-46.64578710000001,84
508183,0.0,0.0197,1796,250,1603,3153.0,2497.0,1999,26,39.88,0,1,3,0.82,-23.5724633,-46.6372709,109
951211,0.0,0.0625,1149,49,194,485.0,703.0,2000,4,8.98,0,12,3,0.72,-23.4554677,-46.6593201,85
711844,0.0,0.0205,1409,113,913,1522.0,2139.0,2014,9,59.57,0,0,3,0.96,-23.484931699999997,-46.609371,12
151814,0.0,0.0045,1623,74,1002,8302.0,2139.0,1977,18,17.5,0,0,1,0.52,-23.564351199999997,-46.6554435,84
983775,1.0,0.0009,2784,21,1765,692.0,1224.0,1993,15,0.0,1,0,3,0.75,-23.5840035,-46.499609299999996,115
999683,1.0,0.0048,5164,107,2712,659.0,1224.0,2015,15,118.1,0,0,3,0.97,-23.6564188,-46.6142451,122
107875,0.0,0.005,2226,90,2173,4239.0,2139.0,1996,22,33.0,0,0,1,0.79,-23.547039,-46.649744399999996,100
873721,0.0,0.0076,4540,126,1462,860.0,1607.0,2001,13,102.45,0,0,2,0.84,-23.6504603,-46.6490997,42
78982,0.0,0.0182,1400,172,439,4248.0,2139.0,1988,14,30.0,0,0,1,0.69,-23.6088074,-46.658644,133
668007,0.0,0.0117,1500,134,1397,947.0,1607.0,2013,22,30.0,0,0,1,0.96,-23.536710199999998,-46.5273608,78
625379,1.0,0.0093,1710,132,1505,1558.0,1607.0,2008,25,33.85,0,0,1,0.91,-23.559797,-46.5715481,93
820873,0.0,0.0496,622,150,310,2887.0,2139.0,1975,10,15.3,0,0,1,0.49,-23.622575199999996,-46.6891095,133
668800,0.0,0.0278,772,114,672,716.0,1607.0,2000,13,20.0,0,0,1,0.83,-23.540357999999998,-46.5167704,78
61565,0.0,0.0148,975,114,901,4501.0,2139.0,1994,18,22.5,0,0,1,0.76,-23.603506399999997,-46.664971,66
263317,0.0,0.0024,1080,30,1000,2776.0,2139.0,1967,23,31.85,0,0,1,0.35,-23.5496483,-46.6417328,84
203822,0.0,0.0131,1563,142,958,3129.0,2139.0,1977,19,26.05,0,0,1,0.52,-23.584392,-46.643120700000004,84
328118,1.0,0.0024,4162,98,2775,4981.0,2139.0,2013,21,77.41,0,0,2,0.96,-23.5520517,-46.654729700000004,94
423626,0.0,0.0042,1918,37,541,3118.0,2139.0,1978,13,29.3,1,0,1,0.54,-23.533503,-46.6823716,53
677715,1.0,0.0085,3498,67,735,679.0,1607.0,2011,10,54.7,0,0,3,0.94,-23.530555399999997,-46.5361406,38
17402,0.0,0.087,574,333,400,8076.0,2497.0,1970,13,13.0,0,1,1,0.41,-23.56336,-46.663162299999996,9
776854,0.0,0.0082,5675,186,901,896.0,1607.0,2010,16,97.4,0,0,2,0.93,-23.4889288,-46.731774,125
605144,1.0,0.0041,4461,112,2467,968.0,1607.0,2011,19,29.29,0,0,1,0.94,-23.6251408,-46.606891,93
692187,0.0,0.0052,3600,140,3300,724.0,1607.0,2012,26,100.0,0,0,3,0.95,-23.5152842,-46.58863,140
313497,0.0,0.0249,786,104,524,5135.0,2139.0,1971,13,9.85,0,0,1,0.42,-23.558908499999998,-46.64163,84
530247,0.0,0.0044,7336,229,6384,1565.0,2139.0,2001,19,196.98,0,0,2,0.84,-23.5800894,-46.6093088,42
608024,0.0,0.0108,1194,105,1041,780.0,1607.0,2005,20,23.6,0,0,1,0.88,-23.6207141,-46.5961912,78
68977,0.0,0.0045,1897,57,402,4488.0,2139.0,1977,19,38.06,0,0,1,0.52,-23.603768,-46.668879499999996,100
355263,0.0,0.0068,3816,186,1608,3172.0,2139.0,1974,19,85.0,0,0,3,0.48,-23.537944,-46.683578999999995,97
341195,0.0,0.009,1574,98,1397,4358.0,2139.0,2000,23,33.68,0,0,1,0.83,-23.556385000000002,-46.653144,66
384193,0.0,0.0102,720,84,500,2416.0,2139.0,1958,17,19.2,0,0,3,0.2,-23.5333976,-46.6566659,109
1141546,0.0,0.0008,65796,131,50000,1556.0,1607.0,1991,19,99.49,0,0,1,0.73,-23.639039999999998,-46.735637,15
212521,0.0,0.0386,1651,308,280,5483.0,2497.0,1987,24,17.2,0,1,3,0.67,-23.5915247,-46.675549,109
1068943,0.0,0.0025,20000,111,2549,408.0,1224.0,1998,10,164.33,0,0,2,0.81,-23.5847206,-46.7910654,24
1027686,0.0,0.0058,4337,137,1823,725.0,1224.0,2013,26,162.0,0,0,2,0.96,-23.630839399999996,-46.7384062,42
891661,0.0,0.0208,1973,172,315,1383.0,1607.0,1982,13,50.0,0,0,2,0.6,-23.574388600000002,-46.73235579999999,42
1148902,0.0,0.0076,3938,96,823,880.0,1607.0,2002,9,162.5,0,0,2,0.85,-23.4724788,-46.6534875,125
239685,0.0,0.0044,7919,62,692,1337.0,2139.0,1989,20,154.25,0,0,3,0.7,-23.5499427,-46.622437299999994,19
457820,1.0,0.0124,2004,186,1658,1636.0,2139.0,2016,21,35.5,0,0,2,0.98,-23.5368759,-46.5779789,94
613077,0.0,0.0017,1200,21,274,1265.0,1854.0,1989,14,26.0,1,1,1,0.7,-23.608076999999998,-46.6020406,131
328395,0.0,0.0024,4162,98,2775,4981.0,2139.0,2013,21,77.41,0,0,2,0.96,-23.5520517,-46.654729700000004,141
181385,0.0,0.0119,1011,87,289,2989.0,2139.0,1984,16,20.22,0,0,1,0.63,-23.615194,-46.6785467,133
208089,0.0,0.0053,8530,192,7816,3025.0,2139.0,1998,25,84.5,0,0,1,0.81,-23.5892361,-46.6417937,80
188212,1.0,0.0043,7899,322,6500,1782.0,3092.0,2010,31,0.0,0,2,5,0.93,-23.6199065,-46.6782327,20
223811,0.0,0.0128,800,85,700,4643.0,2139.0,2005,19,20.0,0,0,1,0.88,-23.593873000000002,-46.6779931,66
920458,1.0,0.0039,12079,87,2486,358.0,927.0,2013,5,117.5,0,4,2,0.93,-23.533705100000002,-46.4055741,87
1085005,0.0,0.0166,2376,57,679,72.0,703.0,1985,5,71.28,0,12,3,0.37,-23.447102800000003,-46.715587299999996,85
252191,0.0,0.0106,464,35,464,2228.0,2139.0,1970,11,16.0,0,0,1,0.41,-23.5531897,-46.629186,84
259037,0.0,0.007,2757,67,1300,4195.0,2139.0,1959,17,20.0,0,0,1,0.2,-23.5484085,-46.6442484,84
877162,0.0,0.0124,1864,159,1842,908.0,1607.0,2001,11,48.0,0,0,1,0.84,-23.6476172,-46.6420777,78
1065214,1.0,0.0065,3886,95,1436,453.0,1224.0,2002,13,67.61,0,0,2,0.85,-23.6531046,-46.7593001,94
759355,0.0,0.0041,420,24,420,1906.0,2139.0,1978,11,14.0,1,0,1,0.54,-23.5013733,-46.6234592,53
596065,1.0,0.0193,845,95,672,1644.0,1631.0,1982,14,20.0,0,4,1,0.29,-23.6335073,-46.639009200000004,112
601010,1.0,0.0115,3276,86,814,1193.0,1285.0,2012,5,98.8,0,4,1,0.92,-23.630559100000003,-46.619881799999995,112
493018,0.0,0.0267,1616,293,414,3599.0,2497.0,1988,20,30.2,0,1,3,0.69,-23.5716095,-46.6323596,109
5961,0.0,0.0297,1188,259,290,8226.0,2497.0,1988,18,23.76,0,1,1,0.69,-23.5688734,-46.656936200000004,9
572204,0.0,0.0125,1448,140,1448,2075.0,2139.0,1998,21,29.45,0,0,1,0.81,-23.608055,-46.62151,66
510837,0.0,0.0198,776,104,776,3363.0,2139.0,1994,13,0.0,0,0,3,0.76,-23.571476999999998,-46.633184,109
1069936,1.0,0.0064,6019,95,1234,309.0,1224.0,2011,11,0.0,0,0,3,0.94,-23.439244100000003,-46.7502167,81
280149,0.0,0.0082,1154,65,353,2791.0,2139.0,1978,12,18.6,0,0,1,0.54,-23.5372241,-46.6510974,133
771091,0.0,0.006,4250,95,1097,890.0,1607.0,1987,11,95.0,0,0,2,0.67,-23.4983648,-46.680097499999995,42
703734,0.0,0.0236,1200,125,932,1477.0,1607.0,1979,11,19.0,0,0,1,0.56,-23.4877618,-46.607409999999994,10
178252,0.0,0.0039,1968,80,1506,2588.0,2139.0,2016,25,59.3,0,0,2,0.98,-23.6168264,-46.68199620000001,42
913100,1.0,0.05,1214,80,400,612.0,1285.0,1981,5,66.66,0,4,1,0.26,-23.51011,-46.5039291,62
54974,1.0,0.0645,1125,659,1125,9835.0,3599.0,2005,17,37.5,0,3,1,0.88,-23.5799937,-46.6860399,11
15294,0.0,0.0327,1929,409,1624,7204.0,3092.0,1972,18,25.0,0,2,1,0.44,-23.5637074,-46.6713924,11
994992,0.0,0.0025,15960,101,1695,614.0,1224.0,1983,20,164.0,0,0,1,0.62,-23.6066277,-46.5223674,148
569294,0.0,0.0061,3118,99,979,1753.0,2139.0,1975,16,30.0,0,0,1,0.49,-23.603559399999998,-46.6156383,100
325810,0.0,0.0414,2600,108,540,4499.0,1631.0,1954,4,37.0,0,4,1,0.2,-23.552364999999998,-46.6552784,52
808319,1.0,0.0106,2840,109,1741,841.0,1607.0,2009,9,136.04,0,0,2,0.92,-23.549363600000003,-46.7469066,94
1087663,0.0,0.0032,15813,69,3827,48.0,1224.0,2014,13,119.0,0,0,1,0.96,-23.420132100000004,-46.5805341,95
884401,1.0,0.0033,13903,107,1656,936.0,1607.0,2011,19,113.81,0,0,1,0.94,-23.5182395,-46.7292755,25
258127,0.0,0.0097,382,52,350,4168.0,2139.0,1955,25,15.05,0,0,1,0.2,-23.5488452,-46.6462819,71
944772,0.0,0.003,4623,118,1700,1126.0,1607.0,2015,35,0.0,0,0,3,0.97,-23.5981217,-46.742126,140
1079073,0.0,0.0049,2070,92,1656,1396.0,1607.0,2015,23,37.88,0,0,1,0.97,-23.520023600000002,-46.675909000000004,128
712850,0.0,0.0323,1000,85,663,1683.0,2139.0,1969,5,20.0,0,0,1,0.39,-23.4877352,-46.6170459,133
958571,1.0,0.0086,7030,54,1316,358.0,703.0,2012,5,66.0,0,12,1,0.92,-23.5302863,-46.4060315,6
397895,0.0,0.0203,2440,445,677,3262.0,3092.0,2005,26,52.0,0,2,1,0.88,-23.5319047,-46.6683891,37
1052243,1.0,0.0746,1415,454,230,905.0,2213.0,1990,15,21.2,0,2,1,0.71,-23.6262669,-46.7397365,39
520336,0.0,0.0183,1311,171,411,3352.0,2139.0,1993,15,30.3,0,0,1,0.75,-23.587852899999998,-46.6317078,100
37999,0.0,0.0068,3090,162,1500,5275.0,2139.0,1973,20,52.0,0,0,1,0.46,-23.5806578,-46.673407,84
666993,0.0,0.0069,4152,100,1321,777.0,1607.0,2003,13,275.3,0,0,2,0.86,-23.5436807,-46.5289555,42
1097452,0.0,0.0166,2157,57,720,211.0,703.0,1987,5,54.74,0,12,1,0.42,-23.5426237,-46.4343237,105
719718,1.0,0.0128,1390,86,922,1187.0,1607.0,2016,9,64.1,0,0,2,0.98,-23.4758124,-46.6312994,94
249758,0.0,0.0639,440,105,400,2226.0,2139.0,1949,3,11.0,0,0,1,0.2,-23.5577129,-46.632856,139
687453,0.0,0.0014,27245,146,3672,1359.0,1607.0,2008,28,137.09,0,0,1,0.91,-23.5302242,-46.575694,80
479709,0.0,0.0049,1030,37,600,5596.0,2139.0,1973,12,11.0,0,0,1,0.46,-23.5610168,-46.6383317,84
99184,0.0,0.0082,481,26,420,5591.0,2139.0,1966,9,16.85,0,0,1,0.33,-23.554357,-46.661600299999996,84
536179,1.0,0.005,2862,114,1802,2567.0,2497.0,2010,24,0.0,0,1,3,0.93,-23.593273999999997,-46.6509645,38
835541,0.0,0.0133,1200,91,300,2292.0,1607.0,1981,17,40.0,0,0,3,0.59,-23.6319187,-46.7038156,82
353619,0.0,0.0353,375,75,205,3391.0,2139.0,1975,13,7.5,0,0,1,0.49,-23.53668,-46.686135,133
885677,0.0,0.0067,4453,106,2457,1666.0,1607.0,2008,8,83.6,0,0,1,0.91,-23.520498,-46.72322,128
23509,0.0,0.05,583,184,400,8251.0,2139.0,1975,12,12.0,0,0,1,0.49,-23.570462699999997,-46.6576136,133
620826,1.0,0.0028,4877,49,1034,404.0,1607.0,2015,18,10.0,0,0,1,0.97,-23.599520300000002,-46.577199900000004,93
1067401,0.0,0.0058,10143,114,619,321.0,927.0,2000,4,122.0,0,4,1,0.72,-23.6502539,-46.7915611,145
1095192,0.0,0.0271,1781,56,458,217.0,703.0,1987,5,36.64,0,12,1,0.42,-23.5473219,-46.4378247,105
117592,0.0,0.0125,1000,100,750,6749.0,2139.0,1962,15,50.0,0,0,3,0.26,-23.571390100000002,-46.646837899999994,109
591579,0.0,0.0187,1377,200,430,2352.0,2139.0,2007,15,50.0,0,0,3,0.9,-23.6272795,-46.643680700000004,109
624557,0.0,0.0139,1500,160,1500,1504.0,1607.0,1999,19,30.0,0,0,1,0.82,-23.5584448,-46.5750886,78
103637,0.0,0.0395,1045,213,600,6645.0,2497.0,1974,13,22.0,0,1,1,0.48,-23.548083600000002,-46.65554470000001,9
1047075,0.0,0.0157,2290,155,901,1666.0,1607.0,1995,16,92.5,0,0,2,0.78,-23.6176767,-46.7406554,42
451053,0.0,0.0028,7312,114,4345,1141.0,1607.0,2014,10,147.63,0,0,3,0.96,-23.557125,-46.607296000000005,140
490097,0.0,0.0112,1318,92,1200,2990.0,2139.0,1997,16,52.83,0,0,2,0.8,-23.5673402,-46.633278000000004,42
1076995,0.0,0.0047,3814,54,2543,1295.0,1607.0,2012,19,10.0,0,0,1,0.95,-23.512755399999996,-46.6880908,128
67508,0.0,0.0076,900,28,350,4593.0,2139.0,1978,9,18.0,1,0,1,0.54,-23.6019316,-46.6703548,53
85153,1.0,0.0055,5184,223,4824,4450.0,3092.0,1992,25,72.0,0,2,1,0.74,-23.606188500000002,-46.662856899999994,20
858648,0.0,0.0152,2013,122,500,1075.0,1607.0,1982,9,40.0,0,0,1,0.6,-23.6519622,-46.657298600000004,10
902328,0.0,0.0087,4230,141,2731,936.0,1607.0,2005,21,42.0,0,0,3,0.88,-23.5813212,-46.5672389,140
191699,0.0,0.064,408,82,350,3777.0,2139.0,1971,4,17.0,0,0,1,0.42,-23.6238661,-46.6698331,133
415626,1.0,0.0046,4724,130,4346,920.0,2497.0,2006,18,69.8,0,1,2,0.89,-23.527501,-46.683440000000004,20
133164,0.0,0.0473,316,91,280,4551.0,2139.0,1972,9,15.8,0,0,1,0.44,-23.5643728,-46.6848572,133
1072117,0.0,0.001,88861,69,4440,107.0,1224.0,2002,13,350.0,0,0,1,0.85,-23.4375436,-46.7214286,49
464406,1.0,0.0106,2360,168,1988,1582.0,1607.0,2013,24,51.9,0,0,2,0.96,-23.5484483,-46.594648799999995,94
339164,0.0,0.0123,2406,222,1575,4969.0,2139.0,2007,19,57.81,0,0,2,0.9,-23.5544617,-46.6586326,120
23779,0.0,0.0037,2183,65,550,8291.0,2497.0,1983,20,38.5,0,1,1,0.62,-23.569164899999997,-46.6580016,9
391319,0.0,0.0109,882,51,320,6377.0,2139.0,1976,11,14.0,1,0,1,0.51,-23.5385513,-46.6561848,53
924750,0.0,0.0424,1000,329,890,697.0,1854.0,2003,19,20.0,0,1,1,0.86,-23.5669325,-46.5124034,146
340841,1.0,0.007,1595,82,1463,4098.0,2139.0,1993,22,26.34,0,0,1,0.75,-23.5556347,-46.653766,31
1078443,1.0,0.0037,3105,83,2396,1867.0,1607.0,2016,20,41.0,0,0,1,0.98,-23.520754699999998,-46.666000700000005,93
962198,1.0,0.0166,1863,56,692,348.0,703.0,1986,5,59.2,0,12,2,0.4,-23.5631555,-46.4061208,91
958368,1.0,0.005,5913,65,1833,328.0,927.0,2015,5,0.0,0,4,3,0.96,-23.532984600000002,-46.408229999999996,35
366113,1.0,0.0029,7682,76,3537,1040.0,1607.0,2013,18,13.33,0,0,1,0.96,-23.525459100000003,-46.6068539,93
989758,0.0,0.0056,8856,49,1976,426.0,927.0,2011,5,625.97,0,4,2,0.9,-23.6011457,-46.5003319,132
688853,1.0,0.0029,14305,98,4438,726.0,1607.0,2013,17,20.0,0,0,1,0.96,-23.5280458,-46.578424600000005,122
968828,0.0,0.0313,1239,49,362,607.0,703.0,1979,5,22.25,0,12,3,0.2,-23.5463669,-46.4857262,17
291627,1.0,0.0059,1693,109,1439,2919.0,2139.0,2012,30,38.39,0,0,1,0.95,-23.545654000000003,-46.6472633,93
918146,1.0,0.0033,5302,53,1750,694.0,1607.0,2009,10,69.49,0,0,1,0.92,-23.5462156,-46.5055208,93
463957,0.0,0.0114,2237,214,2129,3155.0,2497.0,2003,21,37.4,0,1,1,0.86,-23.546175299999998,-46.5696313,48
505095,0.0,0.036,1814,203,400,4025.0,2497.0,1976,11,0.0,0,1,3,0.51,-23.5855022,-46.6691851,109
159183,0.0,0.0049,1737,67,1737,6274.0,4106.0,2000,18,27.3,3,7,1,0.83,-23.582874899999997,-46.6824871,34
1152271,1.0,0.0078,1838,114,1255,1129.0,1854.0,2013,19,54.2,0,1,3,0.96,-23.511722,-46.6555597,38
963576,0.0,0.0089,4811,52,1123,179.0,927.0,2013,5,60.0,0,4,1,0.93,-23.535552600000003,-46.4334001,92
455362,0.0,0.0056,3024,94,708,2053.0,1607.0,2001,16,41.0,0,0,1,0.84,-23.541279199999998,-46.58871129999999,78
602693,0.0,0.0707,642,71,350,1038.0,1607.0,1971,5,16.0,0,0,1,0.42,-23.623026199999998,-46.5987126,10
950442,0.0,0.0014,35394,65,2800,908.0,1224.0,1990,19,278.87,0,0,2,0.71,-23.4564163,-46.6504982,89
386121,0.0,0.0134,1334,141,680,6352.0,2497.0,1974,15,29.0,0,1,1,0.48,-23.5362468,-46.6542951,9
39535,0.0,0.0216,1099,166,700,5180.0,2139.0,1973,15,30.0,0,0,1,0.46,-23.577962399999997,-46.6728234,84
1116371,1.0,0.0208,2952,49,582,47.0,703.0,1996,4,63.26,0,12,1,0.64,-23.5901817,-46.399488899999994,6
1166469,0.0,0.0119,1319,112,1118,1657.0,1607.0,2012,22,40.0,0,0,1,0.95,-23.6348745,-46.636734999999994,78
15014,0.0,0.0009,2318,22,1280,7204.0,2139.0,1974,12,38.0,1,0,1,0.48,-23.56333,-46.671115500000006,29
1114640,0.0,0.0208,2702,49,582,47.0,703.0,1996,4,54.02,0,12,1,0.64,-23.5879346,-46.399278,105
238549,0.0,0.0046,6979,62,736,1397.0,1631.0,1989,19,0.0,0,4,3,0.48,-23.548982100000003,-46.617463799999996,19
147871,0.0,0.0162,800,90,190,4770.0,2139.0,1988,16,20.0,0,0,1,0.69,-23.5558402,-46.6747635,133
379743,0.0,0.0719,220,114,187,2670.0,1631.0,1959,7,20.0,0,4,1,0.2,-23.531411600000002,-46.6601468,52
1020684,0.0,0.0056,10491,117,1622,787.0,1224.0,1989,9,104.5,0,0,3,0.7,-23.6417341,-46.75935870000001,140
862795,0.0,0.0061,3675,128,1939,1440.0,1607.0,2013,27,75.0,0,0,1,0.96,-23.650372100000002,-46.670810700000004,78
982696,1.0,0.003,6286,70,2725,485.0,1224.0,2015,14,112.5,0,0,2,0.97,-23.563544399999998,-46.4799482,122
565332,1.0,0.0256,679,95,477,2242.0,2139.0,2007,15,24.0,0,0,3,0.9,-23.6080641,-46.6425908,144
103872,0.0,0.0238,1880,268,540,6944.0,2497.0,1966,21,31.0,0,1,1,0.33,-23.547798,-46.657926200000006,9
1035810,1.0,0.0267,2280,201,2000,1582.0,1607.0,1981,20,32.0,0,0,1,0.59,-23.6174366,-46.7317061,59
249735,0.0,0.0092,1005,54,750,2403.0,2139.0,2006,11,20.98,0,0,1,0.89,-23.557499800000002,-46.633761299999996,66
1057426,1.0,0.0027,24511,241,12600,1277.0,1854.0,2007,24,162.05,0,1,1,0.9,-23.6095009,-46.7379694,46
34915,1.0,0.0127,1325,132,663,7976.0,2139.0,1973,11,26.5,0,0,1,0.46,-23.5703572,-46.6531223,31
418215,0.0,0.0086,1978,132,1978,3074.0,2497.0,2002,23,52.2,0,1,3,0.85,-23.5317143,-46.680006,98
443129,1.0,0.0047,6448,103,955,2037.0,1607.0,2016,16,0.0,0,0,3,0.98,-23.544698,-46.60211470000001,38
172537,0.0,0.014,1500,125,307,2968.0,2139.0,1977,19,30.0,0,0,1,0.52,-23.6127163,-46.6793242,133
967412,1.0,0.0313,1213,61,362,607.0,703.0,1979,5,22.7,0,12,1,0.2,-23.5506056,-46.4908393,91
733102,0.0,0.0071,6742,192,3352,874.0,1607.0,1996,16,110.0,0,0,2,0.79,-23.465927,-46.6367985,125
319895,0.0,0.0391,594,184,400,4853.0,2139.0,1972,14,13.2,0,0,1,0.44,-23.5660587,-46.6465065,133
1081187,0.0,0.0295,1211,98,250,237.0,927.0,1998,9,0.0,0,4,3,0.68,-23.5930515,-46.797124100000005,14
225829,0.0,0.0034,2212,65,2212,4525.0,4106.0,2000,27,50.0,3,7,3,0.83,-23.5947363,-46.67477589999999,34
1095636,1.0,0.0333,1579,59,371,217.0,703.0,1987,5,56.0,0,12,1,0.42,-23.5457967,-46.43912329999999,91
990107,0.0,0.0167,2807,47,572,421.0,703.0,1986,5,0.0,0,12,3,0.4,-23.6050817,-46.501978799999996,17
985393,1.0,0.0037,5307,84,2354,477.0,927.0,2015,19,208.45,0,4,2,0.96,-23.610523699999998,-46.4590415,65
470302,0.0,0.0135,1000,102,1000,1471.0,1607.0,2002,19,20.0,0,0,1,0.85,-23.5579466,-46.5990497,78
806407,0.0,0.008,2553,127,810,2349.0,2139.0,1975,15,50.0,0,0,1,0.49,-23.5489016,-46.6932911,100
170068,0.0,0.0201,832,114,272,2737.0,2139.0,1985,13,20.29,0,0,1,0.64,-23.6081114,-46.6877831,133
939312,1.0,0.0045,8674,107,1396,913.0,1607.0,1977,14,64.0,0,0,3,0.52,-23.660297699999997,-46.6787883,115
466257,0.0,0.0069,3358,85,1594,1422.0,1607.0,2015,16,56.09,0,0,3,0.97,-23.5569867,-46.5916084,140
648177,0.0,0.0044,2499,104,1663,2701.0,2497.0,2013,28,65.0,0,1,2,0.96,-23.5571664,-46.568296600000004,80
639341,1.0,0.0132,1100,96,1100,3287.0,2139.0,1978,16,23.0,0,0,1,0.54,-23.5435783,-46.5621347,31
1031944,1.0,0.0019,4339,38,3651,1909.0,2213.0,1989,16,138.92,1,2,2,0.7,-23.6281021,-46.7341187,118
86363,0.0,0.0165,800,96,170,4297.0,2139.0,1989,21,20.0,0,0,1,0.7,-23.607135999999997,-46.6604278,133
1141164,0.0,0.0351,954,241,804,1700.0,1854.0,2008,16,30.0,0,1,1,0.91,-23.634932,-46.732133000000005,146
198265,0.0,0.0089,2175,115,920,3023.0,2139.0,1974,14,34.4,0,0,1,0.48,-23.5819977,-46.6455473,84
